Token;POS;n
vorausbedenkend;ADJD;1
vorausgesagt;VVPP;1
vorauszusehen;VVIZU;1
vorauszusehende;ADJA;1
Vorbau;NN;1
vorbedeutende;ADV;1
vorbehaltenen;ADJA;1
vorbehandelt;VVPP;1
vorbeidrücken;VVINF;1
vorbeigehen;VVFIN;1
vorbeiging;VVFIN;1
vorbeikam;VVFIN;1
vorbeikamen;VVFIN;1
vorbeiklingelt;VVINF;1
vorbeikommen;VVINF;1
vorbeiliefen;VVFIN;1
Vorbeimärsche;NN;1
Vorbeireden;NN;1
vorbeirollende;ADJA;1
vorbeischaute;VVFIN;1
Vorbeischlendern;NN;1
vorbeiswingend;ADJD;1
vorbeitrugen;VVINF;1
vorbeizukommen;VVIZU;1
vorbereitend;ADJD;1
vorbereitet;VVPP;1
vorbereitete;VVFIN;1
vorbereiteten;VVFIN;1
Vorbestellungen;NN;1
vorbestrafte;ADJA;1
Vorbeten;NN;1
Vorder-;TRUNC;1
Vorderachse;NN;1
Vorderansicht;NN;1
vordergründig;ADJD;1
Vorderseite;NN;1
vordringende;ADJA;1
vordringlich;ADJD;1
Vordruckes;NN;1
voreiligen;ADJA;1
voreinander;ADV;1
vorenthalten;VVPP;1
vorfabrizierten;ADJA;1
Vorfahr;NN;1
vorfahrender;ADJA;1
Vorfahrt;NN;1
Vorfall;NN;1
vorführte;VVFIN;1
Vorgänge;NN;1
Vorgarten;NN;1
vorgebeugter;ADJD;1
vorgeführt;VVPP;1
vorgekommen;VVPP;1
vorgelagert;VVPP;1
vorgelesen;VVPP;1
vorgelogen;VVPP;1
vorgemacht;VVPP;1
Vorgeschichte;NN;1
vorgeschriebenen;ADJA;1
vorgesehenes;ADJA;1
vorgesetzt;VVPP;1
Vorgesetzte;NN;1
Vorgesetzter;NN;1
vorgespielt;VVPP;1
vorgestreckten;ADJA;1
vorgestreckter;ADJA;1
vorgetragen;VVPP;1
vorgezählten;ADJA;1
vorgezogen;VVPP;1
vorgreifend;ADJD;1
Vorhalle;NN;1
vorhandener;ADJA;1
Vorhänge;NN;1
vorhatte;ADJD;1
vorhergehender;ADJA;1
vorherige;ADJA;1
vorjährigen;ADJA;1
vorjes;ADJA;1
vorklebte;VVFIN;1
vorklebten;VVINF;1
vorkoljaiczekschen;ADJA;1
Vorkriegs-;TRUNC;1
Vorkriegsjahre;NN;1
Vorladung;NN;1
vorlag;VVFIN;1
vorlaifig;ADJD;1
Vorleben;NN;1
Vorlesens;NN;1
vorlieb;ADJD;1
vorliebnehmen;VVINF;1
vorliegt;VVFIN;1
vorlugendem;ADJA;1
Vormarsches;NN;1
Vormittages;NN;1
Vormittags;NN;1
Vormundschaft;NN;1
vornahm;VVFIN;1
vornehmen;VVINF;1
vornherein;ADV;1
vornüberfallen;VVINF;1
vornübergebeugt;ADJD;1
vornüberhängen;VVIZU;1
vornübersinken;VVINF;1
vornübersinken;VVIZU;1
Vorortallee;NN;1
Vorortbahnhof;NN;1
Vorortstraßen;NN;1
vorösterlichen;ADJA;1
Vorplatz;NN;1
Vorpolieren;NN;1
vorquollen;VVFIN;1
Vorrang;NN;1
Vorräten;NN;1
Vorratskammer;NN;1
Vorraum;NN;1
Vorrecht;NN;1
Vorsatz;NN;1
vorschreibt;VVFIN;1
vorschrieb;VVFIN;1
vorschriftsmäßige;ADJA;1
vorschriftsmäßigen;ADJA;1
vorsetzen;VVINF;1
vorsetzend;ADJD;1
vorsichtigem;ADJA;1
vorsichtiger;ADJA;1
Vorsichtigeren;NN;1
vorsichtiges;ADJA;1
Vorsichtsmaßnahme;NN;1
Vorsorge;NN;1
vorspielen;VVINF;1
Vorspielen;NN;1
vorsprechen;VVFIN;1
Vorstädtische;NN;1
Vorstadtplatt;NN;1
Vorstadtstraße;NN;1
Vorstadtstraßen;NN;1
Vorstandsmitglieder;NN;1
Vorstandssitzung;NN;1
vorstehender;ADJA;1
vorstelle;VVFIN;1
vorstellendes;ADJA;1
Vorstellungsbeginn;NN;1
Vorstellungskraft;NN;1
Vortag;NN;1
vortäuschen;VVINF;1
Vortäuschen;NN;1
vortäuschenden;ADJA;1
vortäuschten;VVFIN;1
Vortrag;NN;1
Vorträge;NN;1
vortrefflich;ADJD;1
vortretenden;ADJA;1
Vortritt;NN;1
vortrommeln;VVINF;1
vortrommelnd;VVFIN;1
vortrommelte;VVFIN;1
Vorturner;NN;1
vorüber;ADV;1
vorübergehend;ADJD;1
Vorurteilen;NN;1
vorvorgestern;VVINF;1
Vorwährungsreformzeiten;NN;1
vorwärts;PTKVZ;1
vorweggenommener;ADJA;1
vorwegnehmende;ADJA;1
vorweihnachtlich;ADJD;1
vorweisen;VVINF;1
vorweltliche;ADJA;1
vorwerfen;VVINF;1
vorwurfsvoll;ADJD;1
vorwurfsvollen;ADJA;1
vorzählen;VVINF;1
vorzeigen;VVINF;1
Vorzeigen;NN;1
vorzeigten;VVFIN;1
Vorzimmer;NN;1
vorzogen;VVFIN;1
Vorzüge;NN;1
vorzugehen;VVIZU;1
vorzüglich;ADJD;1
vorzulegen;VVIZU;1
vorzulesen;VVIZU;1
vorzunehmen;VVIZU;1
vorzustellen;VVIZU;1
vorzutäuschen;VVIZU;1
vorzutrommeln;ADJD;1
vorzutrommeln;VVPP;1
wä;PPER;1
waagerechte;ADJA;1
Waagerechte;NN;1
waagerechten;ADJA;1
Waagrechte;NN;1
wach;ADJD;1
wachen;ADJA;1
wachen;VVFIN;1
wachenden;ADJA;1
wachhält;VVFIN;1
wachleckt;VVFIN;1
wachsendem;ADJA;1
wachsender;ADJA;1
Wachstuchhandtäschchens;NN;1
Wachstumsperiode;NN;1
Wacht;NN;1
Wächter;NN;1
Wachtürmen;NN;1
wackelig;ADJD;1
wackelnden;ADJA;1
wackelt;VVFIN;1
wackelte;VVFIN;1
Wackerlei;NN;1
Waffen-SS;NE;1
Waffenkammer;NN;1
waffenlos;ADJD;1
waffenstarrend;ADJD;1
wagen;VVFIN;1
Wagendeichsel;NN;1
Wageninneren;NN;1
Wagens;NN;1
Waggontür;NN;1
waghalsig;ADJD;1
wägjehn;ADV;1
wagnerisch;ADJD;1
Wagnermusik;NN;1
wagt;VVFIN;1
wählerisch;ADJD;1
wählten;VVFIN;1
wahlverwandt;ADJD;1
wahrnehmen;VVINF;1
wahrscheinlicher;ADJD;1
Wahrscheinlichkeit;NN;1
währt;VVFIN;1
wahrten;VVFIN;1
wail;FM;1
Waisenkind;NN;1
waißt;VVFIN;1
Walburga;NE;1
Wald;NE;1
Waldbrand;NN;1
Waldbrände;NN;1
Walde;NN;1
Waldemar;NE;1
Wälder;NN;1
Wäldern;NN;1
waldfrevelnd;ADJD;1
Waldmeister;NE;1
Waldmeisterbrausepulvers;NN;1
Waldmeistergefühl;NN;1
Waldopernabend;NN;1
Waldspaziergängen;NN;1
walken;VVFIN;1
Wälle;NN;1
walnußgroßen;ADJA;1
Wält;NE;1
wälzen;VVINF;1
wälzt;VVFIN;1
Wände;NN;1
wandeln;VVFIN;1
wandelnden;ADJA;1
wandelte;VVFIN;1
wanden;VVFIN;1
wandere;VVFIN;1
Wandern;NN;1
Wandersmann;NN;1
Wandschmuck;NN;1
Wandteppiche;NN;1
Wandungen;NN;1
Wangenrot;NN;1
wankelmütigen;ADJA;1
Wanne;NN;1
Wanst;NN;1
Wappen;NN;1
wappenbestickten;ADJA;1
wär;APPRART;1
wär;FM;1
wär;VVFIN;1
war’s;NE;1
war’s;NN;1
ward;ADJA;1
ward;VVFIN;1
Waren;VAFIN;1
Wären;VAFIN;1
Warenlisten;NN;1
Warenrest;NN;1
wärest;VAFIN;1
Warm;ADJD;1
Wärmen;NN;1
Wärn;NN;1
warnend;ADJD;1
Warnlichter;NN;1
Warren;NE;1
warrer;NE;1
warrer;VVFIN;1
warres;NE;1
Warschauer;ADJA;1
Warschaus;NE;1
warste;VVFIN;1
wart;VAFIN;1
warte;VVFIN;1
warten;VVFIN;1
warteste;VVFIN;1
warum;PROAV;1
Warynski;NE;1
was;PIAT;1
Waschbütte;NN;1
wasche;VVFIN;1
Wäscheaufhängen;NN;1
Wäscheauswringen;NN;1
Wäscheleinen;NN;1
Wäschestücken;NN;1
Waschfrauen;NN;1
Waschkommode;NN;1
Waschkragen;NN;1
Waschküche;NN;1
Waschküchennebel;NN;1
Waschlappen;NN;1
wäscht;VVFIN;1
Waschung;NN;1
Wassen;NE;1
Wasserblick;NN;1
Wasserbringen;NN;1
Wasserdampf;NN;1
Wasserhahn;NN;1
wasserhellen;ADJA;1
Wasserkopf;NN;1
Wasserkopp;NN;1
Wasserleiche;NN;1
Wasserleitung;NN;1
wasserlose;ADJA;1
Wasseroberfläche;NN;1
Wasserreservoir;NN;1
Wassers;NN;1
Wasserscheide;NN;1
Wasserspeier;NN;1
Wasserspeiern;NN;1
Wasserstandsmeldungen;NN;1
Wasserstiefel;NN;1
Wassertürmchen;NN;1
Wasserverdrängung;NN;1
Wasserwege;NN;1
Wasserwelle;NN;1
Watt;NN;1
Watte;NN;1
wattierter;ADJA;1
wechselndem;ADJA;1
Wechselrede;NN;1
wechselvoll;ADJD;1
weckend;ADJD;1
Weckgläser;NN;1
wedeln;VVINF;1
wedelte;VVFIN;1
Wedigs;NE;1
wegblasen;VVINF;1
wegblicken;VVINF;1
wegblieb;VVFIN;1
wegdrehen;VVINF;1
wegen;APZR;1
wegen;PTKVZ;1
wegen;VVIZU;1
wegfielen;VVFIN;1
wegfliegen;VVINF;1
wegfuttert;VVFIN;1
weggefegt;VVPP;1
Weggehen;NN;1
weggekratzt;VVPP;1
wegkommen;VVFIN;1
weglegte;VVFIN;1
weglocken;VVINF;1
weglockte;VVFIN;1
wegnahmen;VVFIN;1
wegräumte;VVFIN;1
Wegrutschen;NN;1
wegrutschten;VVFIN;1
wegschlagen;VVINF;1
wegschnappt;VVFIN;1
wegschob;VVFIN;1
wegspreizend;ADJD;1
wegstechend;FM;1
Wegstein;NE;1
wegstreichen;VVFIN;1
wegwarf;VVFIN;1
wegziehen;VVINF;1
wegzog;VVFIN;1
wegzubleiben;VVIZU;1
wegzunehmen;VVIZU;1
weh;NE;1
Weh;NN;1
wehen;VVFIN;1
Wehen;NN;1
wehende;ADJA;1
wehendes;ADJA;1
wehleidig;ADJD;1
wehleidigen;ADJA;1
wehleidigster;ADJA;1
wehmütigem;ADJA;1
Wehrbezirk;NN;1
Wehrhahn;NE;1
Wehrkraftzersetzung;NN;1
wehrlos;ADJD;1
Wehrmachtdienstuhren;NN;1
Wehrmachts-Dienstauto;NN;1
Wehrmachtsberichte;NN;1
Wehrmachtsberichten;NN;1
Wehrmachtsknobelbecher;NN;1
Wehrmachtskoppel;NN;1
wehrtaugliche;ADJA;1
wehten;VVFIN;1
Weiber;NN;1
Weiberkram;NN;1
Weibes;NN;1
weibische;ADJA;1
Weiblein;NN;1
weibliche;ADJA;1
Weibliche;NN;1
weibliches;ADJA;1
weichen;ADJA;1
Weichen;NN;1
weicher;ADJA;1
weiches;ADJA;1
weichgekochten;ADJA;1
weichgekochtes;ADJA;1
Weichseldeichen;NN;1
Weichselfront;NN;1
Weichsellandes;NN;1
Weichselmündung;NE;1
Weichselmündung;NN;1
Weichteile;NN;1
Weickhmann;NE;1
Weiden;NN;1
Weidenäste;NN;1
Weidenästen;NN;1
Weihespiel;NN;1
Weihnacht;NN;1
Weihnachtsbaumspitzen;NN;1
Weihnachtsgans;NN;1
Weihnachtsvorbereitungen;NN;1
Weihnachtszeit;NN;1
Weihrauchkesselchen;NN;1
weihten;VVFIN;1
weil;PTKVZ;1
Weile;NN;1
weilend;VVFIN;1
weilt;VVFIN;1
Weimar;NE;1
weinende;ADJA;1
Weinens;NN;1
Weiner;NE;1
weinerlich;ADJD;1
weinerliche;ADJA;1
Weinkrämpfen;NN;1
Weinreich;NE;1
Weinrot;NN;1
weinste;VVFIN;1
weint;VVFIN;1
Weintrauben;NN;1
weise;ADJA;1
Weisen;NN;1
weisendes;ADJA;1
weiser;ADJA;1
weißbeladenen;ADJA;1
weißbläuliche;ADJA;1
weißbläulichen;ADJA;1
Weißbläuliches;NN;1
weißblonder;ADJA;1
weißbraun;ADJD;1
Weißbrot;NN;1
Weißbrotbrocken;NN;1
Weißbrotklumpen;NN;1
Weiße;NN;1
weißgekälkte;ADJA;1
weißgekälkten;ADJA;1
weißgeschminkten;ADJA;1
weißgestrichenen;ADJA;1
weißgrünliche;ADJA;1
Weißkohl;NN;1
Weißkohlköppe;NN;1
weißlackiert;VVPP;1
weißlackierten;ADJA;1
weißlich;ADJD;1
Weißrote;NN;1
weißrotem;ADJA;1
weißrotgeflammte;ADJA;1
weißrotgelackte;ADJA;1
Weißrotgelackte;NN;1
Weißrussen;NN;1
weißtrockenen;ADJA;1
Weißwein;NN;1
Weisung;NN;1
weit;ADV;1
Weitblick;NN;1
Weite;NN;1
weiterem;ADJA;1
weitergeführten;ADJA;1
weitergehen;VVINF;1
weitergereicht;VVPP;1
weitergetauscht;VVPP;1
weiterleben;VVINF;1
weitermachen;VVINF;1
Weitertrommeln;NN;1
weitertrommelte;VVFIN;1
weiterzählend;ADV;1
weiterzumachen;VVIZU;1
weiterzusenden;VVIZU;1
weitesten;ADJD;1
weitet;VVFIN;1
weitgeöffneten;ADJA;1
weithallend;ADJD;1
weitläufig;ADJD;1
weitläufige;ADJA;1
weiträumig;ADJD;1
weiträumige;ADJA;1
weitverbreitete;ADJA;1
Weitzke;NN;1
Weizen;NN;1
Weizenmehl;NN;1
welch;VVFIN;1
Welchem;PWAT;1
welchen;PIS;1
welchen;PRELS;1
Welchen;PWAT;1
Welcher;PWAT;1
Welches;PWAT;1
welk;ADJD;1
welken;VVFIN;1
welken;VVINF;1
welkes;ADJA;1
welkten;VVFIN;1
Wellem;NE;1
Wellentunnel;NN;1
welliges;ADJA;1
weltbekannten;ADJA;1
weltberühmten;ADJA;1
Weltbild;NN;1
Weltgefühl;NN;1
weltgeschichtlicher;ADJA;1
Weltklasse;NN;1
weltliche;ADJA;1
weltlichen;ADJA;1
Weltmeisterfuß;NN;1
weltumfassendes;ADJA;1
Weluhns;NE;1
wem;PIS;1
Wem;PWS;1
Wende;NN;1
Wendemarken;NN;1
wendend;VVFIN;1
Wendepunkt;NN;1
wendet;VVFIN;1
wendete;VVFIN;1
weniger;PIS;1
Weniger;ADV;1
Wenigkeit;NN;1
Wenigstens;ADV;1
wenner;ADV;1
wenner;NE;1
Wenner;NE;1
wennes;ADV;1
Werben;NN;1
werbend;ADJD;1
Werbeslogan;NN;1
Werbetrommel;NN;1
Werbung;NN;1
werd;PRF;1
Werden;VAFIN;1
werdendem;ADJA;1
werdendes;ADJA;1
Werdet;VAFIN;1
werfenden;ADJA;1
Werftgelände;NN;1
Werftsirenen;NN;1
Werkchen;NN;1
Werkzeugkiste;NN;1
Werners;NE;1
Wersprichthierwennnichtgefragtistundhatnichtszusagennurichichich;ADJD;1
Werte;NN;1
werten;VVFIN;1
wertend;ADJD;1
werter;ADJA;1
werteten;VVFIN;1
wertloser;ADJD;1
Wertmesser;NN;1
wertvoller;ADJD;1
Wertvolles;NN;1
Wesen;NN;1
wesentlich;ADJD;1
wesentlichen;ADJA;1
wessen;PDAT;1
West;NN;1
Westchen;NN;1
westdeutscher;ADJA;1
Westdeutschland;NE;1
Westdeutschlands;NE;1
Westerlandverband;NN;1
Westfale;NN;1
westfälische;ADJA;1
Westlich;NE;1
Westpreußen;NE;1
Westpreußische;ADJA;1
westpreußischen;ADJA;1
Westpreußischen;ADJA;1
Westwall;NN;1
westwärts;ADV;1
Weswegen;ADV;1
Wettern;NN;1
Wetterumschlag;NN;1
wettzumachen;VVIZU;1
Weyer;NE;1
Weygand;NE;1
wichen;VVFIN;1
wichsen;ADV;1
Wichsen;NN;1
Wichtiges;NN;1
wichtigste;ADJA;1
wickeln;VVFIN;1
wickeln;VVINF;1
wickelten;VVFIN;1
Widder;NN;1
Wider;APPR;1
widerfuhren;VVFIN;1
widerrechtlich;ADJD;1
Widerrede;NN;1
widersage;VVFIN;1
Widersagst;NE;1
widerspenstig;ADJD;1
widersprach;VVFIN;1
widerspreche;VVFIN;1
widersprechen;VVINF;1
Widerstandskreisen;NN;1
widerstandslos;ADJD;1
Widerstandslos;ADJD;1
Widerstandsnest;NN;1
widerstehen;VVINF;1
Widerwillen;NN;1
widerzuspiegeln;VVIZU;1
Widiastahl;NN;1
Widmung;NN;1
Widmungen;NN;1
widzenia;FM;1
wie’n;NE;1
wie’s;NN;1
Wiebenwall;NN;1
Wiecherts;NE;1
wiedäkommt;VVFIN;1
wiederaufbauendes;ADJA;1
wiederbegegnen;VVINF;1
wiederbekommen;VVINF;1
Wiederbelebungsversuche;NN;1
wiedererkannte;VVFIN;1
wiederfindet;VVFIN;1
wiedergeben;VVINF;1
wiedergutzumachen;VVIZU;1
wiederholend;ADJD;1
wiederholt;VVFIN;1
wiederholt;VVPP;1
wiederkam;VVFIN;1
Wiederkäuerberuf;NN;1
Wiederkreuze;NN;1
wiedersehen;VVINF;1
Wiedervereinigung;NN;1
wiederzuerkennen;VVIZU;1
wiederzugeben;VVIZU;1
wiederzukommen;VVIZU;1
wiegen;VVFIN;1
wieherten;VVFIN;1
Wiek;NE;1
Wiener;NN;1
Wieso;PWAV;1
wievielten;ADJA;1
wievieltenmal;ADV;1
Wild;ADJD;1
Wild;NN;1
wildblühende;ADJA;1
wildböses;ADJA;1
wildes;ADJA;1
wildfremde;ADJA;1
wildfremder;ADJA;1
Wildgänse;NN;1
Wildwestfilme;NN;1
willenlose;ADJA;1
willig;ADJD;1
willigten;VVFIN;1
willkommen;ADJD;1
Willst;VMFIN;1
willste;VVFIN;1
Wilms;NE;1
wimmelndem;ADJA;1
wimmern;VVINF;1
wimpernlos;ADJD;1
wimpernlosen;ADJA;1
Wimpernwuchs;NN;1
Windblusen;NN;1
Windchen;NN;1
windgerecht;ADJD;1
windgeschützt;ADJD;1
windgeschützter;ADJA;1
windiger;ADJD;1
Windjacke;NN;1
Windjammer;NN;1
Windmühlen;NN;1
Windschatten;NN;1
Windschattens;NN;1
Windschutzscheibe;NN;1
windstillem;ADJA;1
Windstoß;NN;1
Windstöße;NN;1
windtrocknen;ADJA;1
winke;VVFIN;1
winkeln;VVINF;1
winkelte;VVFIN;1
winken;VVFIN;1
winken;VVINF;1
Winken;NN;1
Winseln;NN;1
Winston;NE;1
Winteräpfel;NN;1
Winterfeldplatz;NN;1
Wintergarten;NN;1
Winterhilfe;NN;1
Winterkleidern;NN;1
winterliche;ADJA;1
Wintermäntelchen;NN;1
Wintermänteln;NN;1
Wintermantels;NN;1
Winternächte;NN;1
winters;ADV;1
Winteruniformen;NN;1
winzig;ADJD;1
winziges;ADJA;1
winzigstem;ADJA;1
wippende;ADJA;1
wippte;VVFIN;1
wippten;VVFIN;1
wirbeln;VVINF;1
wirbelnden;ADJA;1
wirken;VVFIN;1
wirkendes;ADJA;1
Wirklich;ADJD;1
wirkliche;ADJA;1
wirklichen;ADJA;1
wirksam;ADJD;1
wirksame;ADJA;1
Wirkungen;NN;1
wirkungsvollen;ADJA;1
wirr;ADJD;1
wirrem;ADJA;1
wirrer;ADJA;1
wirres;ADJA;1
Wirste;NN;1
wirtes;VVFIN;1
Wirtschaft;NN;1
Wirtschaftsamtes;NN;1
Wirtschaftsgebäude;NN;1
Wirtschaftsgeld;NN;1
Wirtschaftsschilder;NN;1
Wirtschaftswunders;NN;1
Wisch;NN;1
wischen;VVINF;1
wischend;ADJD;1
Wischnewski;NE;1
Wispern;NN;1
wißbegierig;ADJD;1
Wissen;VVFIN;1
wissenden;ADJA;1
Wissenden;NN;1
wissenswert;ADJD;1
wißt;VVFIN;1
wittern;VVFIN;1
wittert;VVFIN;1
witterte;VVFIN;1
Witz;NE;1
Witzchen;NN;1
Witziges;NN;1
wo’s;NN;1
Wochenende;NN;1
Wochenendpotenz;NN;1
Wochenendschulungen;NN;1
Wochenendwanderungen;NN;1
Wochenlohn;NN;1
Wochenlöhne;NN;1
wöchentlichen;ADJA;1
wöchentliches;ADJA;1
Wochenzeitschrift;NN;1
Wodka;NN;1
wogenden;ADJA;1
wogt;VVFIN;1
wogte;VVFIN;1
wogten;ADJA;1
wohlanständige;ADJA;1
wohlausgebildeten;ADJA;1
wohlbegründet;ADJD;1
wohlbehalten;ADV;1
wohlbekannten;ADJA;1
wohlbestallte;ADJA;1
wohldosierte;ADJA;1
wohldosierten;ADJA;1
wohldurchgebildete;ADJA;1
wohldurchgebildeten;ADJA;1
wohlgefällig;ADJD;1
wohlgeformten;ADJA;1
wohlgemerkt;ADV;1
Wohlgeschmack;NN;1
wohlorganisierte;ADJA;1
Wohltat;NN;1
wohltuende;ADJA;1
wohlweislich;ADV;1
wohne;VVFIN;1
wohnen;VVFIN;1
Wohnen;VVFIN;1
wohnende;ADJA;1
wohnenden;ADJA;1
Wohngemeinschaft;NN;1
wohnhaften;ADJA;1
Wohnküche;NN;1
Wohnort;NN;1
Wohnraum;NN;1
Wohnungstüren;NN;1
Wohnverhältnissen;NN;1
Wohnzimmerfenster;NN;1
Wohnzimmerhängelampe;NN;1
Wohnzimmerluft;NN;1
Wohnzimmertisches;NN;1
Wohnzimmertür;NN;1
Wohnzimmerwand;NN;1
Woiwuth;NE;1
Wolfes;NN;1
Wolfgang;NE;1
wölfischen;ADJA;1
Wolfskopf;NN;1
Wolfsschädel;NN;1
Wolga;NE;1
Wolgastrand;NE;1
Wolkenbruch;NN;1
Wolkenkratzer;NN;1
Wolkenkratzers;NN;1
wolkenlosen;ADJA;1
wolkenloser;ADJA;1
Wolkenränder;NE;1
Wolkig;ADJD;1
wolkte;VVFIN;1
woll;ADV;1
woll’n;NN;1
woll’n;VVFIN;1
Wolldecke;NN;1
Wolldecken;NN;1
Wolldeichsel;NN;1
Wolle;VMFIN;1
Wollen;NN;1
Wollen;VMFIN;1
wollende;ADJA;1
wollenes;ADJA;1
Wollfaden;NN;1
Wollgeschirr;NN;1
Wollhemd;NN;1
wolln;ADJA;1
wolln;ADV;1
Wollresten;NN;1
Wollsocken;NN;1
Wollstoffe;NN;1
Wollt;VMFIN;1
wollt’;NN;1
Wollte;VMFIN;1
wolltest;VMFIN;1
womeglich;ADJD;1
womeglich;ADV;1
Wonnemonat;NN;1
woran;PWAV;1
Worauf;PROAV;1
woraufhin;PWAV;1
woraufhin;VVFIN;1
Wörter;NN;1
Wörterbüchern;NN;1
wortgewaltiger;ADJA;1
wortkarg;ADJD;1
Wortwechsel;NN;1
wortwörtlich;ADJD;1
wortwörtlichen;ADJA;1
worum;PWAV;1
Woyke;NE;1
wozu;PWAV;1
Wrackes;NN;1
Wrankas;NE;1
Wrankas;NN;1
Wrzeszcz;NE;1
wucherndem;ADJA;1
wucherte;VVFIN;1
Wucht;NN;1
wuchtete;VVFIN;1
wühlen;VVINF;1
Wullsutzki;NE;1
Wülste;NN;1
wulstig;ADJD;1
wulstige;ADJA;1
Wunderchen;NN;1
wunderlicheren;ADJA;1
Wunderonkel;NN;1
Wunderschön;ADJD;1
wunderschöne;ADJA;1
wundert;VVFIN;1
Wunderwaffen;NE;1
Wunderwaffen;NN;1
Wunschbild;NN;1
Wünschelruten;NN;1
wünschen;VVINF;1
wunschgemäß;ADJD;1
Wunschobjekte;NN;1
Wunschring;NN;1
Wuppertal;NE;1
würd;ADJD;1
würd;ADV;1
würd’;NN;1
Würde;VAFIN;1
Würdenträger;NN;1
Würdige;NN;1
Würfeln;NN;1
würfelte;VVFIN;1
Wurfversuchen;NN;1
würgt;VVFIN;1
Würmerziehen;NN;1
wurmstichigen;ADJA;1
wurstbelegten;ADJA;1
Wurstbroten;NN;1
Wurstbrotfresserin;NN;1
Würsten;NN;1
wurstig;ADJD;1
Wurstscheiben;NN;1
Wurststange;NN;1
wurzeln;VVINF;1
Wurzeln;NN;1
Wurzelzeug;NN;1
wußt;VVFIN;1
Wußten;VVFIN;1
wüsten;ADJA;1
wütende;ADJA;1
wütete;VVFIN;1
wütigen;ADJA;1
x-beliebigen;NN;1
x-beliebiger;ADJA;1
x-beliebiges;NN;1
XIV;NE;1
XV;NE;1
XVI;NE;1
XY-Klasse;NN;1
Yorick;NN;1
Yorickfrage;NN;1
Yorker;ADJA;1
you;FM;1
z;NE;1
Zacken;NN;1
zackige;ADJA;1
zackigen;ADJA;1
Zagiel;NN;1
zäher;ADJD;1
zähflüssig;ADJD;1
Zähigkeit;NN;1
Zahl;NN;1
Zähle;VVFIN;1
Zählen;NN;1
zahlenden;ADJA;1
zählenden;ADJA;1
zahlreiche;ADJA;1
zahlt;VVFIN;1
zahlten;VVFIN;1
Zahlung;NN;1
Zahnarztstuhl;NN;1
Zahnbürste;NN;1
Zähnchen;NN;1
Zahneisen;NE;1
Zähneklappern;NN;1
Zahnen;NN;1
Zahnpasta;NN;1
Zahnputzglas;NN;1
Zahnstümpfe;NN;1
Zahnungen;NN;1
Zait;NN;1
zankte;VVFIN;1
Zapfenstreich;NN;1
zappelte;VVFIN;1
Zarah;NN;1
Zarenfamilie;NN;1
Zarenzeit;NN;1
Zarin;NN;1
zarte;ADJA;1
Zarte;ADJA;1
zarten;ADJA;1
zärtlichen;ADJA;1
zärtliches;ADJA;1
Zauberei;NN;1
Zauberers;NN;1
Zauberkunststücken;NN;1
Zauberring;NN;1
Zauberwort;NN;1
zaudern;VVINF;1
zaudernd;ADJD;1
zauderte;VVFIN;1
Zaume;NN;1
Zaumzeug;NN;1
Zaunlücke;NN;1
zäunte;VVFIN;1
zehn-;TRUNC;1
Zehn-Uhr-Messe;NN;1
Zehnagels;NN;1
Zehnen;NN;1
zehnjährige;ADJA;1
Zehnjährigen;NN;1
Zehnkämpfers;NN;1
Zehnmal;ADV;1
Zehnmetersprungbrett;NN;1
Zehnmetersprungbrettes;NN;1
Zehnmetersprungturm;NN;1
Zehnpfennigstück;NN;1
Zehntelpfennigfuchserei;NN;1
Zehntelpfennigskat;NN;1
Zehs;NN;1
Zeichenkohle;NN;1
Zeichenkohlespuren;NN;1
Zeichenkohlezermürbern;NN;1
Zeichenlehrer;NN;1
Zeichens;NN;1
zeichnende;ADJA;1
zeichnenden;ADJA;1
Zeichnet;VVFIN;1
Zeichnungen;NN;1
Zeidlerscher;NN;1
zeige;VVFIN;1
zeigenden;ADJA;1
zeigendes;ADJA;1
zeigenswert;ADJD;1
Zeiger;NN;1
Zeilen;NN;1
zeit;APPR;1
Zeitalters;NN;1
zeitbezügliche;ADJA;1
zeitgenössisch;ADJD;1
zeitgenössischen;ADJA;1
Zeitgeschehens;NN;1
Zeitig;ADJD;1
zeitigt;VVFIN;1
zeitigte;VVFIN;1
zeitigten;VVFIN;1
Zeitlos;ADJD;1
zeitlose;ADJA;1
zeitraffend;ADJD;1
zeitraffenden;ADJA;1
zeitraubender;ADJD;1
Zeitraumes;NN;1
Zeitschrift;NN;1
Zeitschriften;NN;1
Zeitungsbögen;NN;1
Zeitungsleute;NN;1
zeitweilig;ADV;1
Zeitweilig;ADJD;1
zeitweiliges;ADJA;1
zelebrierend;ADJD;1
zelebriert;VVPP;1
Zellenfenster;NN;1
Zellenleitern;NN;1
Zelluloidschirm;NN;1
Zeltplane;NN;1
Zementboden;NN;1
Zementsäcken;NN;1
Zementtorte;NN;1
Zementverarbeitung;NN;1
zensieren;VVFIN;1
Zentimer;NN;1
zentnerschwer;ADJD;1
zentnerweise;VVIZU;1
zentrale;ADJA;1
zerbombten;ADJA;1
zerbrach;VVFIN;1
zerbrechen;VVINF;1
zerbrechenden;ADJA;1
zerbrechlich;ADJD;1
Zerbrechliche;NN;1
zerbrochenen;ADJA;1
zerbröckelten;VVFIN;1
zerdrückte;VVFIN;1
Zerfall;NN;1
zerfetzte;VVFIN;1
zerfiel;VVFIN;1
zerfließende;ADJA;1
