Token;POS;n
Steckt;VVFIN;1
steckten;VVFIN;1
Steg;NN;1
steh;VVFIN;1
stehen;PTKVZ;1
Stehengebliebener;ADJA;1
stehle;VVFIN;1
Stehplätzen;NN;1
stehst;VVFIN;1
steif;ADJD;1
steinalt;ADJD;1
Steinen;NN;1
Steines;NN;1
steiniger;ADJA;1
Steinschlag;NN;1
Steinwasser;NE;1
Stela-Eis;NE;1
Stela-Eis;NN;1
stell;VVFIN;1
Stell;VVIMP;1
stellten;VVFIN;1
stemmen;VVINF;1
Stempel;NN;1
Sternbärenmütze;NN;1
sternenlos;ADJD;1
Sternenloser;ADJA;1
Sternenschweifstaub;NN;1
stetige;ADJA;1
steuert;VVFIN;1
Stich;NN;1
Sticheleien;NN;1
Stieres;NN;1
stierte;VVFIN;1
Stifte;NN;1
stillen;ADJA;1
stillen;VVINF;1
stillere;ADJA;1
stilles;ADJA;1
stillgelegten;ADJA;1
stilljetztstill;ADJD;1
Stilllegung;NN;1
Stillstand;NN;1
stillt;VVFIN;1
stimme;VVFIN;1
Stimmung;NN;1
stinken;VVINF;1
stirbst;VVFIN;1
stirnrunzelnd;ADJD;1
što;NE;1
stocherten;VVFIN;1
Stöcke;NN;1
stöckelt;VVFIN;1
stöckelte;VVFIN;1
stockte;VVFIN;1
Stoffe;NN;1
Stoffherz;NN;1
stöhne;VVFIN;1
stöhnt;VVFIN;1
stöhnte;VVFIN;1
stöhnten;VVFIN;1
stolperte;VVFIN;1
Stolz;ADJD;1
stolzierte;VVFIN;1
stopfen;VVINF;1
stopfst;VVFIN;1
stopft;VVFIN;1
stopfte;VVFIN;1
stoppt;VVFIN;1
stoppte;VVFIN;1
stöpselte;VVFIN;1
Storch;NN;1
stören;VVINF;1
stoße;VVFIN;1
stoßen;VVFIN;1
stottere;VVFIN;1
Strafarbeit;NN;1
strahlend;ADJD;1
Strähne;NN;1
stramm;ADJD;1
Strand;NN;1
Stränge;NN;1
Straßenbahn;NN;1
Straßenbahnen;NN;1
Straßenlöcher;NN;1
Straßennamen;NN;1
Straßenrand;NN;1
Straßensperre;NN;1
Sträucher;NN;1
Strauß;NN;1
strecken;VVFIN;1
strecken;VVINF;1
Streich;NN;1
streichele;VVFIN;1
streicheln;VVINF;1
streichen;VVFIN;1
streichen;VVINF;1
Streichhölzern;NN;1
streichle;VVFIN;1
streift;VVFIN;1
streit;VVFIN;1
Streiten;NN;1
streitet;VVFIN;1
Streithähne;NN;1
Streitigkeiten;NN;1
strenge;ADJA;1
strengen;VVFIN;1
strengt;VVFIN;1
streunen;VVFIN;1
streunender;ADJA;1
streut;VVFIN;1
Streut;VVFIN;1
streute;VVFIN;1
Strich;NN;1
Striemen;NN;1
Stromaggregat;NN;1
Stromarbeit;NN;1
strömen;VVFIN;1
Strömen;NN;1
Stromkabel;NN;1
Stromleistung;NN;1
Stromschnellen;NN;1
strömt;VVFIN;1
Strudel;NN;1
Strudeln;NN;1
Strümpfe;NN;1
Strumpfmaske;NN;1
Stube;NN;1
Student;NN;1
Studenten;NN;1
Studienzeit;NN;1
studiert;VVFIN;1
studierte;VVFIN;1
Stuhlbeingeflechte;NN;1
Stumm;ADJD;1
stummen;ADJA;1
stummer;ADJA;1
stummes;ADJA;1
Stumpf;NN;1
stumpfen;ADJA;1
Stumpfheit;NN;1
Stündchen;NN;1
stundenlanges;ADJA;1
stürme;VVFIN;1
Sturmspitze;NN;1
stürmten;VVFIN;1
stürzen;VVFIN;1
stürzen;VVINF;1
stürzte;VVFIN;1
sućesso;ADJA;1
sućesso;NE;1
sućesso;VVPP;1
sućesso;XY;1
suchen;VVINF;1
suchend;ADJD;1
Suchmaschineneinträge;NN;1
suchst;VVFIN;1
suchten;VVFIN;1
Süddeutsche;NN;1
summen;ADV;1
summen;VVFIN;1
summend;ADJD;1
summt;VVFIN;1
summte;VVFIN;1
Supermarkt;NN;1
Supermarkt-Hamburger;NN;1
Suppe;NN;1
Suppen;NN;1
Susanne;NE;1
Süß;NN;1
Süßem;NN;1
Süßes;NN;1
Süßgenuss;NN;1
Süßigkeiten;NN;1
Süßstoff;NN;1
Sve;NE;1
Swimming-Pool;NN;1
Sylt;NE;1
Symmetrie;NN;1
Sympathische;NN;1
Sympathisieren;NN;1
Synagogen;NN;1
Syndikat;NN;1
Syndikatsangebote;NN;1
Systems;NN;1
t;NE;1
T-Shirts;NN;1
T84;XY;1
Tabak;NN;1
Tabellenplatz;NN;1
Tablett;NN;1
Tabletts;NN;1
tadelt;VVFIN;1
Tagelangmiteinanderkeinwortwechseln;NN;1
Tageslicht;NN;1
tags;ADV;1
Tagungsprotokolle;NN;1
Taktik;NN;1
Talisman;NN;1
talwärts;ADV;1
Tam-tam;ADJD;1
tam-tam-tam;NE;1
Tang;NE;1
Tanga-Slip;NN;1
tankte;VVFIN;1
Tannenpfostenknaller;NN;1
Tannentors;NN;1
Tannenwälder;NN;1
tantetaifunschnell;ADJD;1
tänzelt;VVFIN;1
tänzelte;VVFIN;1
tänzelten;VVFIN;1
tanzen;VVFIN;1
Tanzen;NN;1
Tapete;NN;1
tapfer;ADJD;1
tarirara;FM;1
tarirara;XY;1
Tarirara;NE;1
tarngrünen;ADJA;1
Tarnhose;NN;1
Tarzan-Schürze;NN;1
Täschchen;NN;1
Taschengurt;NN;1
Taschenrechner;NN;1
Taschenrechnern;NN;1
Taschentuch;NN;1
Taschentücher;NN;1
Tassen;NN;1
tastend;ADJD;1
tasteten;VVFIN;1
tätowierten;ADJA;1
Tatsache;NN;1
tatsächlich;ADJD;1
Tatsächlich;ADJD;1
tätscheln;VVFIN;1
tätschelten;VVFIN;1
tattattatterte;VVFIN;1
Taube;NN;1
Taubheit;NN;1
taubstumm;ADJD;1
tauche;VVFIN;1
Tauchen;NN;1
Taucht;VVFIN;1
tauchte;VVFIN;1
Taufzeuge;NN;1
täusche;VVFIN;1
tauschen;VVINF;1
täuscht;VVFIN;1
tausend;ADJD;1
Tausendblatt;NN;1
Tausende;NN;1
tausendmal;ADV;1
Taxi-Fahrer;NN;1
Taylor;NE;1
te;FM;1
Team;NN;1
Technik;NN;1
technisches;ADJA;1
Teddybär;NN;1
Tee;NN;1
Teer;NN;1
Tefillin;NE;1
Teich;NN;1
teile;VVFIN;1
teilen;VVFIN;1
teilt;VVFIN;1
Telefonarbeiter;NN;1
Telefonaten;NN;1
Telefonbuch;NN;1
telefonieren;VVFIN;1
telefoniert;VVFIN;1
telefoniert;VVPP;1
Telefonnummer;NN;1
Telenovela;NN;1
Telenovelas;NN;1
Teleskope;NN;1
Tellerklirren;NN;1
Tellern;NN;1
Tellerstapel;NN;1
Tennissocken;NN;1
Teppichen;NN;1
Termin;NN;1
Terrasse;NN;1
Terrier;NN;1
Territoriale;ADJA;1
Territorialen;ADJA;1
Tetris-Highscore;NE;1
Tetrismeister;NN;1
Tetristalent;NN;1
Teuerem;NN;1
teuersten;ADJA;1
Teufel;NN;1
Teures;NN;1
The;NE;1
Theater;NN;1
Theatralik;NN;1
Thermoskannenkaffee;NN;1
this;FM;1
Thriller;NN;1
Tick;NN;1
tickende;ADJA;1
Ticketschalter;NN;1
tiefere;ADJA;1
tieferes;ADJA;1
tippelte;VVFIN;1
tippst;VVFIN;1
tippten;VVFIN;1
Tischdeckchen;NN;1
Tischen;NN;1
Tisches;NN;1
Tischkalender;NN;1
Tischtuch;NN;1
Tischtürme;NN;1
Titel;NN;1
Titelseite;NN;1
Tito-Straße;NN;1
Titoschrubben;NN;1
Titovo;NE;1
Titovo;NN;1
tobte;VVFIN;1
tobten;VVFIN;1
tod;NN;1
Todesanzeigen;NN;1
Todesdrohung;NN;1
Todesfeier;NN;1
Toeloop;NE;1
Toiletten;NN;1
Toilettenpapier;NN;1
tolle;ADJA;1
tollpatschig;ADJD;1
tollwütigen;ADJA;1
Tomislav;NE;1
tonlosesten;ADJA;1
Tonya;NE;1
Top;NN;1
Töpfen;NN;1
topla;VVFIN;1
Torbogen;NN;1
Torchance;NN;1
Tores;NN;1
torkeln;VVINF;1
torlose;ADJA;1
Torschuss;NN;1
Torte;NN;1
Torwartfoul;NN;1
Torwarthandschuhen;NN;1
tote;ADJA;1
töten;VVINF;1
Totes;NN;1
Touristen;NN;1
Touristenehepaar;NN;1
trabte;VVFIN;1
Trafikantenarschloch;NN;1
Trafikantenmutter;NN;1
Trafikantenschenkel;NN;1
Trafikantenschoß;NN;1
Trafiken;NN;1
Trafikfenster;NN;1
Trafikscheibe;NN;1
träge;ADJD;1
Trägerin;NN;1
tragisch;ADJD;1
tragische;ADJA;1
Tragödie;NN;1
trainieren;VVFIN;1
trainiert;VVPP;1
training;ADJA;1
Training;NN;1
Trainingshose;NN;1
Trainingsjacke;NN;1
Traktor;NN;1
tränenfeuchten;ADJA;1
Transistorradio;NN;1
Tratsch;NN;1
tratschen;VVFIN;1
trau;PRF;1
Traubenzucker;NN;1
trauen;VVINF;1
Trauergäste;NN;1
trauerte;VVFIN;1
Trauerweiden;NN;1
Traumata;NN;1
Traumhunde;NN;1
träumt;VVFIN;1
traurige;ADJA;1
Trauriger;ADJA;1
Trauriges;NN;1
Traurigste;NN;1
trauten;VVFIN;1
Trauung;NN;1
Traversale;NN;1
Trebević;NE;1
Treffern;NN;1
treiben;VVINF;1
treibenden;ADJA;1
treibt;VVFIN;1
trennen;VVFIN;1
trennt;VVFIN;1
trennte;VVFIN;1
Treppen;NN;1
Treppenhaus-Geländer;NN;1
Treppenhausmuschel;NN;1
treten;VVFIN;1
Tribüne;NN;1
Tricks;NN;1
triefend;ADJD;1
trieft;VVFIN;1
triefte;VVFIN;1
trikot;FM;1
Trikottausch;NN;1
trillerten;VVFIN;1
Trinken;NN;1
trinkendes;ADJA;1
Trinkst;VVFIN;1
trippelte;VVFIN;1
Tritte;NN;1
Tritten;NN;1
trittst;VVFIN;1
trocken;ADJD;1
Trocknen;NN;1
trocknete;VVFIN;1
trommelte;VVFIN;1
Trompeters;NN;1
tropfte;VVFIN;1
trösten;VVINF;1
tröstet;VVFIN;1
Trottel;NN;1
trotze;VVFIN;1
trotzen;VVINF;1
Trotzig;ADJD;1
Trotziges;ADJA;1
trotzt;VVFIN;1
trrrr;PRF;1
Trug;NN;1
Truhe;NN;1
Truhen;NN;1
Trümmer;NN;1
Trunkenbold;NN;1
Trupp;NN;1
Tschechen;NN;1
Tschechinnen;NN;1
tu;VVFIN;1
tu;VVIMP;1
Tüchern;NN;1
Tüchlein;NN;1
Tuchrock;NN;1
tüchtigen;ADJA;1
Tugendheuchelei;NN;1
Tumulte;NN;1
Tun;VVFIN;1
Tunnel;NN;1
Tunnels;NN;1
Turbinen;NN;1
Turbo-Folk;NE;1
Türkengeheule;NN;1
türkische;ADJA;1
Turm;NN;1
türmen;VVFIN;1
Türmen;NN;1
türmt;VVFIN;1
Turnschuhen;NN;1
Türrahmens;NN;1
Türschild;NN;1
Turzismen;NN;1
tuscheln;VVFIN;1
tuschelte;VVFIN;1
Tust;VVFIN;1
TV;NE;1
Typen;NN;1
Typhus;NN;1
Typhuskranke;NN;1
Typhuskranken;NN;1
übe;VVFIN;1
überbieten;VVINF;1
überbordenden;ADJA;1
überbot;VVFIN;1
überdenken;VVINF;1
überdies;ADV;1
überdrehten;ADJA;1
übereilt;ADJD;1
überflog;VVFIN;1
überflüssig;ADJD;1
übergebe;VVFIN;1
übergeben;VVINF;1
übergeschnappt;VVPP;1
übergossen;VVPP;1
Überhöhung;NN;1
überhole;VVFIN;1
überholt;VVPP;1
überholte;VVFIN;1
überhört;VVPP;1
Überläufer;NN;1
überlegen;VVINF;1
Überlegen;NN;1
überlegt;VVPP;1
überlegte;VVFIN;1
überlegten;VVFIN;1
Überlieferung;NN;1
übermorgen;ADV;1
Übermorgen;ADV;1
übernimmt;VVFIN;1
überqueren;VVFIN;1
überquert;VVFIN;1
überquerte;VVFIN;1
überragend;ADJD;1
überragt;VVFIN;1
überrascht;VVFIN;1
Überrascht;ADJD;1
überraschten;VVFIN;1
überreden;VVINF;1
überredet;VVPP;1
überreicht;VVPP;1
überreichte;VVFIN;1
überrennt;VVFIN;1
Überresten;NN;1
überschlagen;VVPP;1
überschlägt;VVFIN;1
überschwänglich;ADJD;1
überschwemmen;VVINF;1
Überschwemmung;NN;1
übersichtliche;ADJA;1
übersichtlicher;ADJD;1
übertreiben;VVFIN;1
übertreiben;VVINF;1
übertrifft;VVFIN;1
übervoll;ADJD;1
Überwachen;VVFIN;1
überzeugen;VVINF;1
überzogen;VVPP;1
üblich;ADJD;1
übrig;APZR;1
übrigens;ADV;1
Ufererde;NN;1
Uferwasser;NN;1
Uh;NE;1
Uhrmachersöhne;NN;1
Uhrzeit;NN;1
um-Taille-um-Schulter;NN;1
umarme;VVFIN;1
umarmen;VVFIN;1
umbilden;VVINF;1
umbinden;VVINF;1
Umdrehung;NN;1
umeinander;ADV;1
umfallen;VVFIN;1
Umfallen;NN;1
umfällt;VVFIN;1
umfasst;VVFIN;1
umgab;VVFIN;1
umgeben;VVPP;1
Umgebracht;VVPP;1
umgebunden;VVPP;1
Umgebung;NN;1
umgefallene;ADJA;1
umgefallenen;ADJA;1
umgehend;ADJD;1
umgekrempelt;VVPP;1
umgibt;VVFIN;1
Umhang;NN;1
umher;ADV;1
umkehren;VVINF;1
umklammert;VVFIN;1
umklammerten;VVFIN;1
umkurven;VVFIN;1
umpflügte;VVFIN;1
umringt;VVFIN;1
Umrisse;NN;1
ums;APPRART;1
umschaute;VVFIN;1
Umschlag;NN;1
UMSCHLAG;NN;1
Umschläge;NN;1
umsehen;VVINF;1
Umsetzung;NN;1
umso;ADV;1
umsonst;ADV;1
umspülen;VVFIN;1
Umständlich;ADJD;1
Umstehenden;NN;1
umsummen;VVINF;1
Umweg;NN;1
umworben;VVPP;1
umzäunen;VVINF;1
umzäunter;ADJA;1
umziehen;VVINF;1
un;NE;1
una;NE;1
unangenehme;ADJA;1
Unanständig;ADJD;1
unaufgegessen;ADJD;1
Unaufgeregtheit;NN;1
unaufgeschnitten;ADJD;1
unaussprechlicher;ADJA;1
unbeachtet;ADJD;1
unbeachtetes;ADJA;1
unbeantworteten;ADJA;1
unbegrenzte;ADJA;1
unbegründete;ADJA;1
unbehauene;ADJA;1
unbehauener;ADJA;1
unbeherrscht;ADJD;1
unbeholfen;ADJD;1
Unbeirrbarkeit;NN;1
unberechenbar;ADJD;1
unbescheidene;ADJA;1
unbeschreiblich;ADJD;1
unbeschriebener;ADJA;1
unbeschwert;ADJD;1
unbesiegbar;ADJD;1
Unbewaffnete;NN;1
unbewegliche;ADJA;1
unbrauchbar;ADJD;1
uncharmant;ADJD;1
under;VVINF;1
Undsoweiter;NN;1
uneinholbar;ADJD;1
unendliches;ADJA;1
Unentschieden;NN;1
unentwegt;ADJD;1
unerbittlich;ADJD;1
unerfüllte;ADJA;1
unergründliche;ADJA;1
unergründlichen;ADJA;1
unermesslich;ADJD;1
unermüdlichen;ADJA;1
Unerschrocken;ADJD;1
unerträglich;ADJD;1
unerwartet;ADJD;1
unerwiderten;ADJA;1
Unfalltod;NN;1
Unfassbares;NN;1
unfertig;ADJD;1
unfertige;ADJA;1
Unfertiges;ADJA;1
Unfertiges;NN;1
Ungar;NN;1
Ungarn;NE;1
ungeahnter;ADJA;1
ungebügelten;ADJA;1
ungeduldig;ADJD;1
Ungeduldigen;NN;1
ungefähr;ADJD;1
ungefährlicher;ADJA;1
ungeflochten;ADJD;1
ungeflochtener;ADJA;1
ungehaltener;ADJD;1
Ungeheuer;NN;1
Ungeheuerlichkeit;NN;1
ungehobelt;ADJD;1
ungekämmt;ADJD;1
ungekämmt;VVFIN;1
ungekämmten;ADJA;1
ungeküsst;ADJD;1
ungenau;ADJD;1
Ungenaues;NN;1
ungesagt;ADJD;1
ungeschickt;ADJD;1
ungeschminkt;ADJD;1
ungestüm;ADJD;1
ungewöhnlich;ADJD;1
ungewöhnliche;ADJA;1
ungewöhnlichen;ADJA;1
ungewöhnlicher;ADJD;1
ungewohnt;ADJD;1
ungezähmte;ADJA;1
ungläubig;ADJD;1
unglaubliche;ADJA;1
unglaublichen;ADJA;1
Unglaubliches;NN;1
unglaublichsten;ADJA;1
unglücklich;ADJD;1
Unglücks;NN;1
ungut;ADJD;1
unheimlich;ADJD;1
unheimlichste;ADJA;1
unhöflich;ADJD;1
union;NN;1
unkameradschaftlich;ADJD;1
unkomplizierte;ADJA;1
Unkompliziertheit;NN;1
unmaskierte;ADJA;1
unmaskierter;ADJA;1
Unmengen;NN;1
unmittelbar;ADJD;1
Unmögliche;NN;1
unnachgiebigste;ADJA;1
unnahbar;ADJD;1
Unnötigste;NN;1
unnütz;ADJD;1
Uno;NN;1
unordentlichen;ADJA;1
unrasiert;ADJD;1
unrasierter;ADJA;1
unruhig;ADJD;1
unruhigen;ADJA;1
unruhiger;ADJA;1
unsanft;ADJD;1
unsereinen;NNE;1
Unsicherheit;NN;1
unsoldatiger;NE;1
Untechnische;NN;1
Unterboden;NN;1
unterbrechen;VVFIN;1
unterbrechen;VVINF;1
untereinander;ADV;1
Unteren;ADJA;1
Untergang;NN;1
untergehende;ADJA;1
untergekommen;VVPP;1
untergestellt;VVPP;1
unterhalten;VVPP;1
Unterhaltungen;NN;1
Unterhemden;NN;1
unterjocht;VVPP;1
Unterkiefer;NN;1
Unterlass;NN;1
unterlaufen;VVPP;1
Unterlippe;NN;1
Untermiete;NN;1
Untermieter;NN;1
unters;APPRART;1
Unterschätzten;NN;1
Unterschenkel;NN;1
unterschiedsloser;ADJA;1
unterschrieben;VVPP;1
Unterseite;NN;1
unterstütze;VVFIN;1
Untertassen;NN;1
Unterwegssein;NN;1
Unterwelt;NN;1
Untröstliche;NN;1
ununterbrochen;ADJD;1
unverabschiedet;ADJD;1
unverdient;ADJD;1
unverheiratete;ADJA;1
Unvermögen;NN;1
unverschämtes;ADJA;1
unversehrte;ADJA;1
unverständliche;ADJA;1
unverwandt;ADV;1
unverwüstlich;ADJD;1
unvollendete;ADJA;1
Unvollendeten;NN;1
unvorstellbar;ADJD;1
Unvorstellbaren;NN;1
unwahrscheinlich;ADJD;1
Unwahrscheinlichkeit;NN;1
Unwichtiges;NN;1
unwichtigste;ADJA;1
unwirklich;ADJD;1
unwirsch;ADJD;1
Unwissende;NN;1
unzählige;ADJA;1
unzähligen;ADJA;1
Uppercut;NN;1
üppiges;ADJA;1
Ups;ITJ;1
Ur-Oma;ADJD;1
Ur-Oma;VVPP;1
Ur-Opa;ADV;1
Ur-Opas;NN;1
uraltes;ADJA;1
Uringeruch;NN;1
Urteil;NN;1
urteilen;VVINF;1
Urwald;NN;1
Ustaschalieder;NN;1
uuh;ITJ;1
Vagabunden;NN;1
Van;NE;1
Vanille;NN;1
Vanilleeis;NN;1
Varda-Produkte;NN;1
Variante;NE;1
Veganer;NN;1
Veletovo-Raucher;NN;1
Venen;NN;1
verabredet;VVPP;1
Verabredung;NN;1
verabschieden;VVFIN;1
verabschieden;VVINF;1
verabschiedet;VVPP;1
veranda;TRUNC;1
Veranda-Abende;NN;1
Veranda-Stille;NN;1
Veranda-Tisch;NN;1
Verandadach;NN;1
Verandastufen;NN;1
Verandastühle;NN;1
verändert;VVPP;1
Veränderung;NN;1
Veränderungen;NN;1
verängstigt;VVFIN;1
verantwortung;NN;1
verantwortungslos;ADJD;1
verärgerte;ADJA;1
verärgerte;VVFIN;1
Verarsch;NN;1
verarscht;VVPP;1
verausgabst;VVFIN;1
verbanden;VVFIN;1
Verbandszeug;NN;1
verbarrikadierten;VVFIN;1
verbessert;VVPP;1
verbeugt;VVFIN;1
verbeugte;VVFIN;1
Verbeugung;NN;1
Verbissen;ADJD;1
Verbitterten;ADJA;1
verbockt;VVPP;1
verbogen;VVPP;1
verbogene;ADJA;1
Verbot;NN;1
verbrachten;VVFIN;1
verbrannter;ADJA;1
verbrauchen;VVFIN;1
Verbrechen;NN;1
verbrennen;VVINF;1
verbunden;VVPP;1
verbundenen;ADJA;1
verdächtig;ADJD;1
verdächtigen;VVFIN;1
verdankte;VVFIN;1
verdecken;VVINF;1
verdeckt;VVPP;1
verdeckte;VVFIN;1
Verdi;NE;1
verdienen;VVINF;1
Verdienste;NN;1
verdient;VVFIN;1
verdientermaßen;ADV;1
verdreckt;VVPP;1
verdrehen;VVINF;1
Verdrehen;VVFIN;1
verdrehten;ADJA;1
verdrosch;VVFIN;1
verdrückten;ADJA;1
Verdutzt;ADJD;1
Vereinen;NN;1
vereinsamen;VVINF;1
vereinten;ADJA;1
vereinzelte;ADJA;1
vererbt;VVPP;1
verfängt;VVFIN;1
verfehlten;ADJA;1
verfehltes;ADJA;1
verfickt;VVFIN;1
verflochten;VVPP;1
verfluchend;VVFIN;1
verfluchte;ADJA;1
verfluchte;VVFIN;1
verfolgt;VVFIN;1
verfolgt;VVPP;1
vergangenen;ADJA;1
Vergangenheitsschablonen;NN;1
vergaß;VVFIN;1
Vergeber;NN;1
vergewissern;VVFIN;1
vergiftet;VVPP;1
vergilt;VVFIN;1
verglast;VVPP;1
Vergleich;NN;1
vergleichen;VVINF;1
vergleichsweise;ADV;1
Vergnügen;NN;1
vergoldetem;ADJA;1
vergoldeten;ADJA;1
vergorenem;ADJA;1
vergrabe;VVFIN;1
vergraben;VVFIN;1
vergraben;VVPP;1
vergruben;VVFIN;1
verhallte;VVFIN;1
verhallten;ADJA;1
verhält;VVFIN;1
verhalten;VVFIN;1
verhalten;VVINF;1
verhängt;VVFIN;1
verharrendem;ADJA;1
verharrte;VVFIN;1
verhärtete;VVFIN;1
verheimlichte;VVFIN;1
Verheiratet;VVPP;1
verheißt;VVFIN;1
verhüllt;VVFIN;1
Verhuschte;NN;1
verirrt;VVPP;1
verkaufe;VVFIN;1
verkauft;VVPP;1
verkauften;VVFIN;1
Verkehrsführung;NN;1
Verkehrspolizist;NN;1
verkleidet;VVFIN;1
verklungen;VVPP;1
verknoteten;ADJA;1
verkriechen;VVFIN;1
verkrustetem;ADJA;1
verkrusteten;ADJA;1
Verkündungsstimme;NN;1
verlangen;VVINF;1
verlängert;VVPP;1
Verlängerten;NN;1
verlangsamt;VVPP;1
Verlangsamt;VVPP;1
verlangte;VVFIN;1
verlasse;VVFIN;1
verlassen;VVFIN;1
verlassenen;ADJA;1
verlegen;VVFIN;1
verlegen;VVINF;1
Verlegenheit;NN;1
verlernt;VVPP;1
verletzt;VVPP;1
verletzte;ADJA;1
verletzungsbedingt;ADJD;1
verleugnen;VVINF;1
verliebe;VVFIN;1
verlieben;VVFIN;1
verliebten;ADJA;1
verliebter;ADJA;1
verlieren;VVFIN;1
Verlorene;NN;1
verlorener;ADJD;1
vermählten;ADJA;1
vermeintlichen;ADJA;1
Vermieter;NN;1
vermietet;VVPP;1
vermissen;VVFIN;1
Vermissen;NN;1
VERMISSEN;NN;1
Vermissenden;NN;1
vermisst;VVPP;1
Vermisstenlisten;NN;1
vermutlich;ADV;1
vernachlässigter;ADJA;1
verneigte;VVFIN;1
vernünftig;ADJD;1
vernünftigen;ADJA;1
verordnet;VVPP;1
Verordnetes;NN;1
verpasse;VVFIN;1
verpasst;VVFIN;1
verpetzt;VVFIN;1
verpilzten;ADJA;1
verprügelt;VVFIN;1
VERRÄT;NE;1
verrate;VVFIN;1
verraten;VVPP;1
Verräter;NN;1
verrauchten;ADJA;1
Verrauscht;ADJD;1
verrecke;VVFIN;1
verrecken;VVINF;1
verreisen;VVFIN;1
verreist;VVPP;1
verrenkt;VVPP;1
verriet;VVFIN;1
verrostet;VVPP;1
verrostete;ADJA;1
verrosteten;ADJA;1
verrostetes;ADJA;1
Verrückte;NN;1
verrückten;ADJA;1
verrußte;ADJA;1
verrußten;ADJA;1
verrutschte;VVFIN;1
Vers;NN;1
versagen;VVINF;1
verschiedenen;ADJA;1
Verschiedenes;NN;1
verschlafene;ADJA;1
verschlafener;ADJA;1
verschlagen;VVPP;1
verschließen;VVINF;1
verschließt;VVFIN;1
Verschlusslaute;NN;1
verschossen;VVPP;1
verschränke;VVFIN;1
verschränkten;ADJA;1
verschreckte;ADJA;1
verschrieb;VVFIN;1
verschuldet;VVPP;1
verschwanden;VVFIN;1
verschweige;VVFIN;1
verschwenden;VVFIN;1
verschwinde;VVFIN;1
verschwinden;VVFIN;1
Verschwindenden;NN;1
versenkte;VVFIN;1
versichere;VVFIN;1
versinkt;VVFIN;1
versoff;VVFIN;1
versohlen;VVFIN;1
verspäten;VVINF;1
verspätet;ADJD;1
versperrt;VVFIN;1
verspielten;ADJA;1
versprechen;VVFIN;1
versprich;VVFIN;1
versprochen;VVPP;1
verstaubte;ADJA;1
verstaubten;ADJA;1
verstaue;VVFIN;1
Verstecke;NN;1
verstecken;VVFIN;1
Verstecken;NN;1
Verstecken;VVFIN;1
versteckte;VVFIN;1
versteckten;VVFIN;1
verstehst;VVFIN;1
verstellter;ADJA;1
verstohlene;ADJA;1
verstopfen;VVINF;1
verstopft;ADJD;1
verstopft;VVPP;1
Verstorbenen;NN;1
verstreichen;VVINF;1
verstrickt;VVPP;1
verstummt;VVPP;1
versuch;VVIMP;1
versuchen;VVFIN;1
versuchen;VVINF;1
versunken;VVPP;1
verteidigen;VVINF;1
verteidigt;VVFIN;1
verteidigten;VVFIN;1
verteile;VVFIN;1
verteilt;VVFIN;1
vertieft;VVPP;1
vertragen;VVINF;1
vertraue;VVFIN;1
Vertrauen;NN;1
Vertrauensbruch;NN;1
vertraulich;ADJD;1
vertreiben;VVFIN;1
vertreten;VVPP;1
vertrieben;VVPP;1
vertriebenen;ADJA;1
vertrösten;VVINF;1
vertrugen;VVFIN;1
verübeln;VVINF;1
verunsichert;VVPP;1
verurteilen;VVINF;1
verwahrt;VVFIN;1
verwalte;VVFIN;1
verwaltete;VVFIN;1
verwandelte;VVFIN;1
Verwandte;NN;1
Verwandtschaft;NN;1
Verwesung;NN;1
verwirrt;ADJD;1
verwischt;VVPP;1
verwundet;VVPP;1
Verwundete;NN;1
verwüstete;ADJA;1
verzeih;VVFIN;1
verziehen;VVINF;1
verziehen;VVPP;1
verzieht;VVFIN;1
verzückt;ADJD;1
verzweifelt;VVFIN;1
Veselin;NE;1
Veselins;NE;1
Vgnr;NN;1
vibrierenden;ADJA;1
vibrierte;VVFIN;1
vibrierten;VVFIN;1
Video;NN;1
Video-Kassetten;NN;1
Videothek;NN;1
vieh;NN;1
viel;PTKVZ;1
Viel;PIAT;1
vieldeutig;ADJD;1
vielen;PIS;1
VIELEN;PIAT;1
Vieles;PIS;1
vielförmig;ADJA;1
Vier-drei;PIS;1
vierbeiniger;ADJA;1
vieren;ADJA;1
vierfachen;ADJA;1
vierhundertjährige;ADJA;1
viermal;ADV;1
viert;ADJD;1
Viertelstunde;NN;1
vierter;ADJA;1
vierundachtzig;CARD;1
vierunddreißig;CARD;1
vierundfünfzig;CARD;1
vierundfünfzigst;PRF;1
vierundneunzig;CARD;1
vierundsechzig;CARD;1
vierundsiebzig;CARD;1
vierzehnmal;ADV;1
vierzehnten;ADJA;1
Violinschlüssel;NN;1
virgin;FM;1
Virus;NN;1
višegrad;ADJA;1
Višegrads;NN;1
Visier;NN;1
vita;FM;1
Vitrine;NN;1
Vitrinen;NN;1
Vivaldi;NE;1
Vizechefgenosse;NN;1
vjetar;FM;1
voda;NE;1
vode;FM;1
Vogel;NE;1
vögel;NN;1
Vogelgezwitscher;NN;1
Vögeln;NN;1
Vogelstimmen;NN;1
Völker;NN;1
Volkes;NN;1
Volksarmee;NN;1
vollem;ADJA;1
vollen;ADJA;1
Vollendetsein;NN;1
voller;ADJD;1
volley;NE;1
Volley;NN;1
völlige;ADJA;1
Volltreffer;NN;1
Volo;NE;1
VON;APPR;1
voneinander;ADV;1
vor;ADV;1
Vor-;TRUNC;1
voran;ADV;1
vorangetrieben;VVPP;1
